job_link,job_title,company,search_country,search_city,job_level,job_type,job_skills
https://www.linkedin.com/jobs/view/senior-etl-data-warehouse-specialist-at-adame-services-llc-3765023888,Senior ETL Data Warehouse Specialist,Adame Services LLC,United States,Middletown,Associate,Onsite,"ETL, Data Integration, Data Transformation, Data Warehousing, Business Intelligence, Data Modeling, Data Architecture, Data Quality, Data Validation, Data Cleansing, Performance Optimization, Performance Tuning, Troubleshooting, Documentation, Reporting, Data Analysis, Collaboration, Communication, SQL, Informatica, Talend, Apache NiFi, AWS Redshift, Azure SQL Data Warehouse, Financial/Banking, CloudBased Data Platforms, Regulatory Compliance"
https://www.linkedin.com/jobs/view/surgical-tech-hospital-contract-at-chi-3558292322,Surgical Tech Hospital Contract,CHI,United States,Ohio,Mid senior,Onsite,"Surgical Technologist, Sterilization, Operating Room Preparation, Surgical Instruments, Surgical Supplies, RN_rx, Certied Surgical Technologist, One year of experience"
https://www.linkedin.com/jobs/view/insurance-coverage-attorney-at-bcg-attorney-search-3633197604,Insurance Coverage Attorney,BCG Attorney Search,United States,Stockbridge,Mid senior,Onsite,"Insurance Coverage, Legal Research, Litigation, Legal Writing, Professional Liability, Subrogation, Catastrophic Loss Litigation, Commercial Litigation, Class Actions, Reinsurance Coverage"
https://www.linkedin.com/jobs/view/travel-allied-health-professional-ct-technologist-at-totalmed-inc-3784125497,Travel Allied Health Professional - CT Technologist,"TotalMed, Inc.",United States,Modesto,Mid senior,Onsite,"CT Technologist, Allied Health Professional, Technician, Travel assignment, 8hour shifts 40 hours per week, Travel Nursing, Healthcare, Gold standard customer care, Recruitertraveler partnership, Integrity, Fun, Career path, Top paying contracts, 24x7 concierge service, Long or shortterm contracts, Highway Hypodermics, Travel Nursing Central"
https://www.linkedin.com/jobs/view/general-manager-at-crazy-88-mixed-martial-arts-3603445397,General Manager,Crazy 88 Mixed Martial Arts,United States,Towson,Mid senior,Onsite,"Location management, Sales management, Class scheduling, Instructor management, Member engagement, Sales strategy, Lead generation and conversion, Sales team leadership and coaching, Marketing collaboration, Community relationship building, Sales metrics monitoring, Reporting to leadership, Communication, Negotiation, Team leadership and motivation, Martial arts industry experience, Flexible work hours, Free membership, Gear discount, Paid time off, Maternity leave, Retirement contributions, Professional development seminars"
https://uk.linkedin.com/jobs/view/parts-advisor-motor-trade-in-preston-uk-at-energy-jobline-3804917293,"Parts Advisor Motor Trade in Preston, UK",Energy Jobline,United Kingdom,Blackpool,Mid senior,Onsite,"Parts Advisor, Customer Service, Communication Skills"
https://www.linkedin.com/jobs/view/rn-case-manager-home-health-at-gentiva-at-health-ecareers-3806075624,RN Case Manager - Home Health at Gentiva,Health eCareers,United States,Grand Rapids,Mid senior,Onsite,
https://uk.linkedin.com/jobs/view/quality-assurance-senior-role-food-%C2%A335k-at-proactive-global-3804091027,Quality Assurance - Senior Role - FOOD -£35k,Proactive Global,United Kingdom,Basingstoke,Mid senior,Onsite,
https://www.linkedin.com/jobs/view/sleep-expert-sales-at-mattress-firm-3786583667,Sleep Expert - Sales,Mattress Firm,United States,Canton,Mid senior,Onsite,"Customer Service, Sales, Retail, Product Knowledge, Communication, Social Media, KPIs, Training, Diversity, Inclusion, Respect, Integrity, Customer Focus, Innovation, PerformanceBased Bonus"
https://www.linkedin.com/jobs/view/adventure-summer-camp-specialist-2024-at-the-malvern-school-3774239674,Adventure Summer Camp Specialist 2024,The Malvern School,United States,Swarthmore,Mid senior,Onsite,"Adventure Course Programs, Staff Orientation, Adventure Course Maintenance, Program Planning, Program Facilitation, Setup and Cleanup, Preparation of Materials, Weekly Schedule Planning, Policy and Procedure Compliance, Inventory Management, Equipment and Supply Ordering, Adventure and Teambuilding Activities Experience, Outdoor Work Experience, Children's Education, Safe Activities Provision, Adventure Equipment Upkeep, Teamwork, Role Modelling, First Aid and CPR Certification, Background Checks, Mandated Report Training"
https://www.linkedin.com/jobs/view/vna-rn-weekend-baylor-at-the-overlook-3794562953,VNA RN Weekend Baylor,The Overlook,United States,Barre,Mid senior,Onsite,"Nursing, Hospice care, Patient care, Care plans, Pain management, Medication management, Patient education, Documentation, Communication, Customer service, Critical thinking, Problem solving, Decision making, Teamwork, CPR"
https://www.linkedin.com/jobs/view/shift-manager-at-arby-s-3798317016,Shift Manager,Arby's,United States,Dothan,Mid senior,Onsite,"Restaurant Management, Customer Service, Performance Management, Training, Conflict Resolution, Teamwork, Communication, Leadership, Multitasking, Flexibility, Attention to Detail, Food Safety, Sanitation, Cash Handling, PointofSale Systems, Inventory Management, Scheduling, Budgeting, Hiring, Firing, Training"
https://www.linkedin.com/jobs/view/human-resources-analyst-at-jobot-3804040914,Human Resources Analyst,Jobot,United States,San Luis Obispo,Mid senior,Onsite,"Microsoft Office Suite, Excel, Word, SharePoint, Teams, Microsoft Project, Employment law, Labor relations, HR administration, Performance management, Organizational development, Leaves of absence, Accommodations, Policy development, Analytical skills, Project management skills, Recruitment, Benefits administration, Conflict resolution, Bargaining processes, Human resources information system (HRIS) upgrades, Testing, Implementation, Business, Public administration, HR centralized, HR functional area, California class C driver's license, Live Scan Fingerprinting"
https://www.linkedin.com/jobs/view/behavioral-health-therapist-full-time-at-wellspring-lutheran-services-3805521695,Behavioral Health Therapist - Full Time,Wellspring Lutheran Services,United States,Michigan,Mid senior,Onsite,"Behavioral Health Therapist, Social work, Human service, Limited license (LLMSW), Fully licensed social worker (LMSW), Professional counselor (LPC), Clinical services, Cultural relevance, Theoretical models, Telephone consultation, Referral, Crisis intervention, Assessments, Treatment plans, Coordination of services, Advocacy, Fee collection, Reports, Case files, Documentation, Policy development, Supervision, Biweekly team meetings, Clinical supervision, Backoffice support, Scheduling, Intake paperwork, Marketing support, Billing department, Professional development stipend, Flexible schedule, Outpatient clients, Inperson meetings, Hourly pay, EMDR, PCIT, DBT, Health insurance, Vision insurance, Dental insurance, 403b Retirement plans, PTO, Paid Holidays, DailyPay, Wellspring SupportLinc, Employee assistance plan"
https://www.linkedin.com/jobs/view/service-technician-at-upland-talent-3765513533,Service Technician,Upland Talent,United States,McPherson,Mid senior,Onsite,"Service Technician, Diesel Mechanic, Troubleshooting, Repair, Maintenance, Engine Diagnostics, Fuel System Repair, Hydraulic System Repair, Electrical System Repair, Documentation, Safety Policies, Ag Equipment Knowledge, Valid Driver's License, Proof of Insurability"
https://www.linkedin.com/jobs/view/superintendent-at-neighborhood-association-for-inter-cultural-affairs-3782341829,Superintendent,Neighborhood Association for Inter-Cultural Affairs,United States,New York,Mid senior,Onsite,
https://www.linkedin.com/jobs/view/school-operations-staff-hiring-multiple-role-types-at-selected-3803774545,School Operations Staff (Hiring Multiple Role Types),Selected,United States,Irvine,Mid senior,Onsite,"School Operations, Data Management, Finance Management, Data Tracking, Budgeting, Resource Allocation, Teacher Interview, Classroom Management, School Regions, 1:1 Candidate Search Support, Professional Development, JazzHR"
https://www.linkedin.com/jobs/view/chef-de-partie-at-the-union-league-of-philadelphia-3774925006,Chef de Partie,The Union League of Philadelphia,United States,Norristown,Mid senior,Onsite,"Culinary, Cooking, Food Preparation, Kitchen Equipment, Food Safety, Sanitation, Supervision, Training, Teamwork, Communication, High School Education, Culinary Institute Education, Working Knowledge of Knives, Kitchen Safety, Crosstraining, Multitasking, Leadership, Time Management, ProblemSolving, Adaptability, Food Cost Control, Inventory Management, Quality Control, Food Storage, Food Rotation, Food Waste Management"
https://www.linkedin.com/jobs/view/nace-qa-inspector-at-aerotek-3806747633,NACE QA Inspector,Aerotek,United States,Bellevue,Mid senior,Onsite,"NACE certified, QA Inspector, NAVSEA Basic Paint Inspector (NBPI), NACE International Coatings Inspector, SSPC Protective Coating Inspector, Coating inspection, Marine vessel coating inspection, Preservation, Welding, Electrical, Mechanical repair, Industryrecognized coating inspection standards, Safety and quality standards"
https://www.linkedin.com/jobs/view/av-technician-at-v-group-inc-3687034996,AV Technician,V Group Inc.,United States,Winston-Salem,Associate,Onsite,"Audiovisual equipment, Proficiecny in operating AV equipment, Knowledge of control systems, Audio mixing consoles, Video switchers, Knowledge of integrating AV components, Organizational skills, Basic knowledge of video production, Networking, Excellent customer service and communications skills"
https://www.linkedin.com/jobs/view/emergency-medicine-physician-in-delaware-ohio-38836br-at-teamhealth-3800967024,"Emergency Medicine Physician in Delaware, Ohio - 38836BR",TeamHealth,United States,Marysville,Mid senior,Onsite,"Emergency Medicine, Patient Care, CT Scan, Ultrasound, Xray, Radiology, Hospital, Emergency Department, Acuity, Admission, Quality, Safety, Clinical, Leadership, Management, CME, 401K, Retirement, Dental, Vision, Medical, Life insurance, Paid time off, PTO, Bonus, Relocation, Health Insurance, Scheduling, Mentorship, Development, Team"
https://www.linkedin.com/jobs/view/host-warrior-at-bertucci-s-3670727663,Host- Warrior,Bertucci's,United States,San Fernando,Mid senior,Onsite,"Customer service, Communication, Problemsolving, Teamwork, Attention to detail, Organization, Multitasking, Adaptability, Initiative, Stress management, Resource management, Problemsolving"
https://www.linkedin.com/jobs/view/board-certified-behavior-analyst-at-maxim-healthcare-services-home-care-3797380086,Board Certified Behavior Analyst,Maxim Healthcare Services (Home Care),United States,Jacksonville,Mid senior,Onsite,"Behavior Analysis, Functional Behavior Assessment, Educational Assessment, Treatment Planning, Behavior Intervention, Behavior Technician Training, CPR Certification, Communication Skills, Computer Proficiency, Maxim Healthcare Services, Private Duty Nursing, Skilled Nursing, Physical Rehabilitation, Companion Care, Respite Care, Behavioral Care"
https://www.linkedin.com/jobs/view/mechanical-inspector-30%2B-hr-at-aerotek-3807728699,Mechanical Inspector 30+/hr,Aerotek,United States,Independence,Mid senior,Onsite,"Mechanical inspection, Inspection, Quality assurance, NDT, NDT level II, NDT inspection, NDT non destructive, Quality control, Calipers, Micrometer, Blueprint, Visual inspection, Quality inspection, ASNTTC1A, Manufacturing experience, PC computers, Welder software, ERP business system, Engineering drawings, Specifications, Test certifications/reports, ISO procedures, Detail oriented, Drawing and diagrams, Mathematics and formulas, Precision measuring instruments"
https://www.linkedin.com/jobs/view/construction-project-manager-park-recreation-project-at-jobot-3804046207,"Construction Project Manager (Park, recreation project)",Jobot,United States,Chandler,Mid senior,Onsite,"Construction Management, Project Planning, Earned Value Management (EVM), Lean Principles, Lean Six Sigma, Six Sigma Methodologies, Workday, Smartsheet, Agile/Scrum, EVM, Conflict Management, Analytical Thinking, Problem Solving, Communication Skills, Leadership Abilities, TeamOriented Mindset, Driver's License, Project Management Software"
https://www.linkedin.com/jobs/view/dialysis-clinic-outpatient-registered-nurse-rn-will-train-at-fresenius-medical-care-north-america-3791763143,Dialysis Clinic Outpatient Registered Nurse - RN - Will Train,Fresenius Medical Care North America,United States,Lake Forest,Mid senior,Onsite,"Nursing, Clinical Advancement Program (CAP), End Stage Kidney Disease (ESKD), Fresenius Kidney Care, Hemodialysis, Patient Care Technicians, LVN/LPNs, Registered Nurses, Interdisciplinary Team, Ishihara's Color Blindness test, CPR BLS Certification, Nephrology Nursing, Chronic/acute hemodialysis"
https://www.linkedin.com/jobs/view/tax-attorney-at-jobot-3804689415,Tax Attorney,Jobot,United States,New York,Mid senior,Onsite,
https://ca.linkedin.com/jobs/view/health-information-practitioner-at-interior-health-authority-3786451100,Health Information Practitioner,Interior Health Authority,Canada,Sarnia-Clearwater,Mid senior,Onsite,"Health Information Practitioner, Coding, Abstracting, Data Retrieval, Medical Correspondence, Data Validation, Data Error Correction, Data Analysis, Statistics, Quality Improvement, Research, Patient Records, Physician Incomplete Documentation, Medical and Legal Correspondence, Freedom of Information, Protection of Privacy, Multidisciplinary Committees, Orientation, Preceptorship, Quality Improvement Program, Compliance, Regulatory Requirements, Accreditation, Data Integrity"
https://www.linkedin.com/jobs/view/volunteer-two-support-group-leaders-needed-for-blindness-adjustment-and-transition-group-at-aging-and-disability-services-3803979144,Volunteer: Two Support Group Leaders Needed for Blindness Adjustment and Transition Group,Aging and Disability Services,United States,Connecticut,Associate,Onsite,"Grief support, Vision loss support, Adjustment to blindness, Generalized skills, Mutual support group, Guest speakers, Technology demonstrations, Handson activities, Adaptive technology, Braille, Assistive technology, Special education"
https://au.linkedin.com/jobs/view/customer-banking-specialist-eltham-at-commonwealth-bank-3800951558,Customer Banking Specialist - Eltham,Commonwealth Bank,Australia,Melbourne,Mid senior,Onsite,
https://www.linkedin.com/jobs/view/logistics-and-warehouse-manager-at-olly-pbc-3807947884,Logistics and Warehouse Manager,OLLY PBC,United States,San Rafael,Mid senior,Onsite,
https://www.linkedin.com/jobs/view/adjunct-faculty-commercial-drivers-license-dl-at-kctcs-3734253750,Adjunct Faculty Commercial Drivers License (DL),KCTCS,United States,Kentucky,Mid senior,Onsite,"High School Diploma, GED, 2 years of over the road experience, Commercial Driver’s License (CDL) Class A"
https://www.linkedin.com/jobs/view/supervisor-distribution-center-receiving-at-ashley-furniture-industries-3804752491,Supervisor Distribution Center Receiving,Ashley Furniture Industries,United States,Salisbury,Mid senior,Onsite,"High School Diploma, Associate Degree, Manufacturing, Distribution, Continuous Improvement tools, Supervision, Manufacturing equipment, Warehouse processes, Customer Experience, Health Insurance, Dental Insurance, Vision Insurance, Employee Assistance Program, Paid Vacation, Holidays, Paid Birthday Leave, Employee Discount, Professional Development, Wellness Centers, Telehealth, 401(k), Profit Sharing, Life Insurance"
https://www.linkedin.com/jobs/view/veterinarian-at-banfield-pet-hospital-3743750583,Veterinarian,Banfield Pet Hospital,United States,Aiken,Mid senior,Onsite,"Veterinary medicine, Animal care, Client relations, Teamwork, Leadership, Preventive care, Diagnostics, Surgery, Anesthesia, Radiology, Dentistry, Pharmacy, Medical records, Billing and coding, Compassion, Communication skills, Problemsolving skills, Critical thinking skills, Time management skills, Organizational skills, Ability to work independently, Ability to work in a team environment, Ability to handle stress, Ability to work long hours, Ability to be on call, Bachelor's degree in veterinary medicine, Doctor of Veterinary Medicine degree, State veterinary license, DEA license, CPR and first aid certification, Experience using computer software"
https://www.linkedin.com/jobs/view/maintenance-supervisor-night-shift-at-sara-lee-frozen-bakery-3790910231,Maintenance Supervisor (night shift),Sara Lee Frozen Bakery,United States,Rocky Mount,Mid senior,Onsite,"Maintenance Supervision, Project Planning, Work Order Management, Preventative Maintenance, PLC Programming, Blueprint Reading, Scheduling, Leadership, Communication, ProblemSolving, Microsoft Office, Mechanical Engineering, Electrical Engineering, Mechanical Systems, Programmable Logic Controllers, ElectroMechanical Systems, Industrial Controls, Operator Interface Components, Detection Devices, Maintenance Control Systems, CrossFunctional Collaboration, Physical Endurance, Safety Equipment, Ladder Climbing, Visual Acuity"
https://www.linkedin.com/jobs/view/registered-nurse-long-term-care-at-veterans-affairs-veterans-health-administration-at-health-ecareers-3806202935,"Registered Nurse - Long Term Care at Veterans Affairs, Veterans Health Administration",Health eCareers,United States,Hammondsport,Mid senior,Onsite,"Nursing, Patient Care, Medical Equipment, CPRS, BCMA, Critical Thinking, Documentation, Communication, Teamwork, Problem Solving, English Proficiency, U.S. Citizenship, Registered Nurse (RN) License, MSN Degree, NCLEX Certification"
https://uk.linkedin.com/jobs/view/sales-supervisor-at-yield-retail-solutions-limited-3803020890,Sales Supervisor,YIELD RETAIL SOLUTIONS LIMITED,United Kingdom,Liverpool,Mid senior,Onsite,"Customer service, Sales, Retail operations, Supervision, Conflict resolution, Communication, Confidentiality, Register usage, Flexibility, Physical stamina, Gift shop operations, Supervisory experience, Sales targets, Inventory management, Staff training, Retail trends, Team productivity, Interpersonal skills, Attention to detail, Problemsolving, Strategic thinking, Leadership"
https://www.linkedin.com/jobs/view/residential-counselor-at-invision-human-services-3733766625,Residential Counselor,InVision Human Services,United States,New Kensington,Mid senior,Onsite,"Social services, 6400 regulations, Electronic medium, Computer programs, Basic mathematical concepts, HIPAA regulations, PA State Medication Administration Program, Valid driver's license, Vehicle insurance, High School diploma/GED, Associate's Degree or Bachelor's of Science or Arts, Master's Degree, Physical demands, Ability to maintain level of vigilance, Ability to wake and respond to clients, Ability to respond quickly to security system warnings, Ability to remain in close physical proximity"
https://www.linkedin.com/jobs/view/registered-nurse-rn-flex-pool-position-at-healogics-llc-3694530326,Registered Nurse (RN)- Flex-Pool Position,"Healogics, LLC.",United States,Winter Haven,Mid senior,Onsite,"BLS (Basic Life Support), Microsoft Office (Word Excel Outlook and PowerPoint), Medical Surgical, Wound Care, Customer service skills, Followup skills, Analytical skills, Problemsolving skills, Teaching skills, Work in a fastpaced environment, Work on multiple tasks, Work with others, Work in a team environment, Stay calm, Nursing systems"
https://www.linkedin.com/jobs/view/clinical-service-liaison-empact-at-la-frontera-empact-suicide-prevention-center-3744480380,Clinical Service Liaison EMPACT,La Frontera EMPACT - Suicide Prevention Center,United States,Chandler,Mid senior,Onsite,"Community outreach, Mental health resources, Children/adults, Uninsured or underinsured, MHBG or CBHSF grants, Mental health presentations, Tracking and reporting, Initial enrollments, Evaluations, Assessments, Referrals, Arizona Principles, Behavioral health services, Case management, Quality service delivery, Clinical care, Supervision, Feedback, Collaboration, Strengthsbased approach, Effective communication, Written communication, Verbal communication, Interpersonal communication, Presentations, Meeting facilitation, Public speaking, Personal organization, Prioritization, Independent work, Customer service orientation, Training, Presentation knowledge, Presentation experience, MS Office products, Word, Excel, Outlook, PowerPoint, NextGen, Fingerprint Clearance Card, Behavioral Health Technician (BHT), Basic clinical skills"
https://uk.linkedin.com/jobs/view/homecare-patient-service-coordinator-12-months-ftc-at-b-braun-group-3792944257,Homecare Patient Service Coordinator - 12 Months FTC,B. Braun Group,United Kingdom,Doncaster,Associate,Onsite,"Customer service skills, Telephone communication, Data entry, Communication skills, Teamwork, Problem solving, Patient database management, Order processing, Order expediting, Continuous improvement, Microsoft Office, Workday"
https://www.linkedin.com/jobs/view/strength-and-conditioning-coach-scc-at-gap-solutions-inc-3682140109,Strength and Conditioning Coach (SCC),"GAP Solutions, Inc.",United States,North Carolina,Mid senior,Onsite,"Microsoft Word, Microsoft Excel, Military specific functional fitness training, Comprehensive periodized education and services program, Injury prevention and reconditioning education services., Strength training, Conditioning, Military readiness, Physical fitness, Musculoskeletal injury prevention, Musculoskeletal care, Early medical intervention, Performance optimization, Combat mission, National Strength and Conditioning Association (NSCA), Strength and Conditioning Specialist (CSCS), Strength and Conditioning Coach Certified (SCCC), Board of Certification (BOC), Basic Life Support (BLS), Automated External Defibrillators (AED), SharePoint, US Citizenship, English language proficiency, Initiative, Interpersonal relationship skills, Social sensitivity, Diversity, Reasonable accommodations, Tier 1 clearance, Basic Life Support (BLS) certification, Automated External Defibrillators (AED) certification, Weightlifting, Load manipulation, Rugged terrain navigation, Inclement weather navigation, Government designated work attire standards, Social media standards, Professional work requirements, Computer operation"
https://www.linkedin.com/jobs/view/veterinarian-at-banfield-pet-hospital-3743751340,Veterinarian,Banfield Pet Hospital,United States,Saint Joseph,Mid senior,Onsite,"Veterinary medicine, Preventive care, Optimum Wellness Plans, Medical Quality Standards, PetWare, Mars Five Principles, Doctor of Veterinary Medicine (DVM/VMD), State Veterinary Board License, State Controlled Substance (SCS) License, USDA Accreditation, Personal Development Plans"
https://www.linkedin.com/jobs/view/pv-solar-field-technician-iii-dc-field-team-blythe-ca-at-nextera-energy-inc-3795164424,"PV Solar Field Technician III/DC Field Team - Blythe, CA","NextEra Energy, Inc.",United States,California,Mid senior,Onsite,"Solar PV collection assemblies, Battery energy storage, AC/DC inverters, Digital multimeters, Meggers, Amp clamps, Switching and grounding, Troubleshooting, Maintenance, Operation, Inspection, Electrical components, Mechanical components, Electronic components, Cooling systems, High voltage equipment, Medium voltage equipment, High School Grad / GED, Valid Driver's License (NON CDL)"
https://www.linkedin.com/jobs/view/specialty-senior-specialty-representative-primary-care-middletown-oh-at-biospace-3805237026,"Specialty/Senior Specialty Representative - Primary Care - Middletown, OH",BioSpace,United States,Dayton,Mid senior,Onsite,"Sales, Marketing, Clinical knowledge, Biotech, Pharmaceutical, Healthcare, Leadership, Communication, Adaptability, Relationshipbuilding, Sales Planning, Organizing, Leveraging Business, Industry, Technical Knowledge, Bachelor's Degree, Associates Degree, High School Diploma, GED, Life Sciences, Business Administration"
https://www.linkedin.com/jobs/view/lease-up-regional-manager-at-asset-living-3795630837,Lease-Up Regional Manager,Asset Living,United States,Aurora,Mid senior,Onsite,"Personnel Management, Team Management, Financial Management, Strategic Leasing Management, Administrative Management, Maintenance Management, Customer Service Management, Property Emergency Management, Budget Planning, Forecasting, Reporting, Training, Coaching, Counseling, Terminating, Cost Control, Vendor Management, Deposit Control, Rent Collection, Revenue Forecasting, Capital Improvement Planning, Marketing Strategy, Lead Generation, Resident Retention, Tour Management, MoveIn Coordination, Property Inspections, Resource Management, Equipment Management, Supply Management, Maintenance Planning, Construction Management, Rehabilitation Management, Quality Assurance, Expediency, Communication, Teamwork, Leadership, Initiative, Problem Solving, Decision Making, Attention to Detail, Time Management, Professionalism, Ethics, Compliance"
https://www.linkedin.com/jobs/view/engineering-project-manager-doe-programs-at-aptim-3724660887,Engineering Project Manager DOE Programs,APTIM,United States,Baton Rouge,Mid senior,Onsite,"Engineering Project Management, Business Development, Scope and Fee Development, Staffing Plan Development, Project Oversight and Execution, Quality Management, Financial Performance Management, Proposal Development and Submission, Project Planning, Budgeting, Scheduling, Contract Preparation and Negotiations, Engineering and Construction Codes and Standards, Company Policies and Procedures, Project Site Monitoring, Staffing Needs Identification and Resolution, Client Invoicing and Deadlines Management, ProjectSpecific Policies and Procedures Creation and Coordination, Project Execution Collaboration, Bachelor of Science in Engineering or Related Field, Masters in Engineering or MBA, Professional Engineer License, PMP Certification, 8+ Years of Relevant Project Management Experience, Ability to Acquire Working Knowledge of ProgramSpecific Laws and Policies, Cost Schedule and Contract Management Experience, Technical Subject Matter Communication Skills, Teaming Subcontractors Collaboration Experience, Willingness to Travel for Project Needs, Willingness to Obtain US Security Clearance, US Citizenship, Project Management Certifications, NQA1 Experience, DOE Nuclear Project Experience, US Security Clearance"
https://www.linkedin.com/jobs/view/harvest-agent-at-flowerhire-3804651579,Harvest Agent,FlowerHire,United States,Crookston,Associate,Onsite,"Trimming, Harvesting, Sanitation, Facility cleanliness, Quality control, Reporting, Documentation, Label creation, General production experience, Time management, Multitasking, Attention to detail, Ability to work in a fastpaced environment, Major medical insurance, Dental insurance, Vision insurance, 401(K)match program, FSA/HSA programs, LTD/STD options, Life insurance, AD&D, Paid holidays, Paid time off, Annual discretionary bonuses, Stock options, Employee discount program"
https://www.linkedin.com/jobs/escort-jobs,ESCORT,CommonSpirit Health,United States,Calexico,Associate,Onsite,
https://ca.linkedin.com/jobs/view/caav005-casual-administrative-assistant-vanderhoof-at-school-district-no-91-nechako-lakes-3801784847,CAAV005 - Casual Administrative Assistant - Vanderhoof,School District No. 91 Nechako Lakes,Canada,British Columbia,Mid senior,Onsite,"Grade 12 Diploma, Applied Business Technology program, Administrative Assistant Certificate, 1 year of relevant office experience, School environment experience, WHMIS Certificate, Work Safe BC (WCB) safety procedures, Make A Future account, Resume, Certificates/diplomas, Paid/volunteer experiences, Microsoft Office Suite"
https://www.linkedin.com/jobs/view/electrical-engineer-controls-at-liberty-personnel-services-inc-3807057638,Electrical Engineer Controls,"Liberty Personnel Services, Inc.",United States,Hagerstown,Mid senior,Onsite,
https://www.linkedin.com/jobs/view/assistant-field-manager-at-ruppert-landscape-3796290783,Assistant Field Manager,Ruppert Landscape,United States,Lewes,Mid senior,Onsite,"Contract Maintenance, Snow Removal, Crew Management, Horticulture, Pest Control, Equipment Maintenance, Leadership, Communication, Scheduling, Budgeting, Quality Assurance, Driver's License, Medical Benefits, Dental Benefits, Vision Benefits, Flexible Spending Account, 401(k) Plan, FamilyOriented Culture"
https://www.linkedin.com/jobs/view/dentist-at-benevis-3705372023,Dentist,Benevis,United States,Texas,Mid senior,Onsite,"C.E.R.P, OSHA, HIPPA, DentaPro software, Digital xray, Panorex unit, Fiberoptic handpiece, DDS/DMD, DEA certification, CPR certification, Nitrous Oxide certification (LA MS DC TX MA), Continuing Education reimbursements, ADA, AAPD, VISA, Green Card"
https://www.linkedin.com/jobs/view/sr-software-engineer-at-gap-inc-3727121879,Sr. Software Engineer,Gap Inc.,United States,Williamsport,Mid senior,Onsite,"React, JavaScript, Node.js, TypeScript, State Management, Frontend UI technologies, Frontend, Middleware architectures, Code organization, Code standards, Code reviews, Clean and maintainable code, Cloud based architecture, Devops process, Source control (Github), CI/CD process, Test automation, Efficient logging practices, Errorlevel messages, Metrics, Metrics dashboards, Logs, Application performance, Support rotations, Design documents, Architectural and design decisions, Continuous learning mindset, New technologies, Emerging technologies, Industry best practices, Crossfunctional Agile teams"
https://www.linkedin.com/jobs/view/clinic-registered-nurse-float-rn-at-samaritan-healthcare-3772198681,"Clinic Registered Nurse, Float RN",Samaritan Healthcare,United States,Ephrata,Mid senior,Onsite,"Nursing, Registered Nurse Licensure, CPR certification, Epic, Family Medicine, Urgent Care, Basic Life Support (BLS)"
https://www.linkedin.com/jobs/view/regional-manager-at-imperial-cleaning-3791744420,Regional Manager,Imperial Cleaning,United States,Hialeah,Mid senior,Onsite,"Customer relationship management, Inspection, Compliance, Communication, Problemsolving, Project management, Time management, Scheduling, Crossselling, Reporting, Oncall support, Profitability management, Team leadership, Email, Spreadsheets, Smartphones, Software applications"
https://www.linkedin.com/jobs/view/intake-registered-nurse-day-shift-at-oc-specialty-health-hospitals-3664196432,Intake Registered Nurse (Day Shift),OC Specialty Health & Hospitals,United States,Laguna Beach,Mid senior,Onsite,"Patient assessment, Data collection, Data analysis, Patient care, Treatment planning, Crisis intervention, Patient education, Patient advocacy, Communication, Collaboration, Teamwork, Problemsolving, Decisionmaking, Leadership, Motivation, Confidentiality, Microsoft Office Suite (Outlook Word Excel PowerPoint), NCI or equivalent certification, DSM V diagnostic criteria, CPR certification, Phlebotomy skills, Knowledge of patient rights, Assessment and intervention skills, Persuasive communication, Ability to concentrate, Ability to deal with crisis, Sensitivity to diverse backgrounds, Physical strength, Endurance, Dexterity, Coordination, Vision, Hearing"
https://www.linkedin.com/jobs/view/professional-practice-senior-manager-technology-risk-financial-audit-it-at-ey-3714209668,"Professional Practice - Senior Manager, Technology Risk & Financial Audit IT",EY,United States,Baton Rouge,Mid senior,Onsite,"Analytical Skills, ProblemSolving Skills, Consulting Skills, Leadership Skills, Team Management Skills, Risk Management Skills, Financial Audit, IT Audit, Regulatory Compliance, IT Application Risks, PCAOB Rules and Regulations, Professional Standards, Audit Quality, Internal Controls, Financial Statement Reporting, CPA, CISA, Business and/or Information Systems, Finance, Accounting, Bachelor's Degree, Experience with largescale client engagements, Experience in regulatory and statutory reporting improvements, Travel (Domestic and International), US Driver's License, Passport, US Location, EY"
